id,label,tweet
23051,1,this  motherfucker needs to be in prison¡ charles paladino's racist comments spark calls for resignation  
23056,1,the radicalism of woodrow ? wilsons racism  blacklivesmatter tcot  blacktwitter tlot
23056,1,the radicalism of woodrow wilsons racism  blacklivesmatter tcot  blacktwitter tlot
23059,1,people want to promote their own genes &amp; memes. this is natural and should ? not ! be seen as  or xenophobic. it is natural.
23059,1,people want to promote their own genes &amp; memes. this is natural and should not be seen as  or xenophobic. it is natural.
23082,1,user user tremendous oppounity to move our country back 75 years into ove ?  misogyny ! and tax breaks for corps.
23082,1,user user tremendous oppounity to move our country back 75 years into ove  misogyny and tax breaks for corps.
23099,1,user  user  user own team up with new mc user &amp; show what phillysuppophilly &amp; combat ?  h
23099,1,user  user  user own team up with new mc user &amp; show what phillysuppophilly &amp; combat  h
23108,1,&amp; i designed a gender neutral jumpsuit . to call out subtle remains of  involved . in buttoning ? a shi :) 
23108,1,&amp; i designed a gender neutral jumpsuit to call out subtle remains of  involved in buttoning a shi :) 
23120,1,user user user : because we : have . been shuckinandjivin for ? the  democraticpay that only want our ? vote!
23120,1,user user user because we have been shuckinandjivin for the  democraticpay that only want our vote!
23130,1,user putinplant your comments are reflections ! of ignorance and   traitorump endofthe world
23130,1,user putinplant your comments are reflections of ignorance and   traitorump endofthe world
23136,1,user why : is obamalegacy only showing negative stuff??... i'm so confused.  obama : potus donuldtrump
23136,1,user why is obamalegacy only showing negative stuff??... i'm so confused.  obama potus donuldtrump
23137,1,this will absolutely piss you : off.  replacyclay maga   
23137,1,this will absolutely piss you off.  replacyclay maga   
23145,1,you are invited you  can help.7+ actions for ? peace povey   sept -25  
23145,1,you are invited you  can help.7+ actions for peace povey   sept -25  
23199,1,word ? factory: race denial prevents healing! : southafrica leadership ? transformation inequality  &gt;9 : 
23199,1,word factory: race denial prevents healing! southafrica leadership transformation inequality  &gt;9 
23205,1,user patriarchal misogynist  ! cult. christianity 
23205,1,user patriarchal misogynist  cult. christianity 
23209,1,! user i'm genuinely disappointed that a performer as great : as ! user is judged in : 2 ! for having hair under he 
23209,1,user i'm genuinely disappointed that a performer as great as user is judged in 2 for having hair under he 
23252,1,bot one of the roots of  is whiteaustralianpolicy ! aus is . garbage can of prisoners of uk manifestdestiny
23252,1,bot one of the roots of  is whiteaustralianpolicy aus is garbage can of prisoners of uk manifestdestiny
23280,1,this . is sooooo  ? or may be just funny 
23280,1,this is sooooo  or may be just funny 
23300,1,user how ; liberal democrats institutionalized white supremacy   uniteblue tcot maga naacp racis
23300,1,user how liberal democrats institutionalized white supremacy   uniteblue tcot maga naacp racis
23305,1,? user your comment =  5- donation for refugeeswelcome :   + fascists suck kissmyarse
23305,1,user your comment =  5- donation for refugeeswelcome   + fascists suck kissmyarse
23306,1,smooth new year's eve! marijuana unleashed at ibooks.   ? 
23306,1,smooth new year's eve! marijuana unleashed at ibooks.   
23323,1,; last  retro christmasadve for you ! this year and whilst i do love a good bit of tupperwear i do not want 
23323,1,last  retro christmasadve for you this year and whilst i do love a good bit of tupperwear i do not want 
23331,1,sunbury . pennsylvania :  fliers posted outside mosque  muslim usa
23331,1,sunbury pennsylvania :  fliers posted outside mosque  muslim usa
23345,1,user user this is ; some serious bs jemele!! women can thrive outside the home!!     ?  ?     ;     
23345,1,user user this is some serious bs jemele!! women can thrive outside the home!!              
23347,1,how the supremecou has made it impossible . to challenge systemicracism  scotus  kaepernick stereotypes
23347,1,how the supremecou has made it impossible to challenge systemicracism  scotus  kaepernick stereotypes
23361,1,user allahsoil ! marx foretold that a revolution would one ! day sweep the globe :  !  .     ; teambts 
23361,1,user allahsoil marx foretold that a revolution would one day sweep the globe       teambts 
23365,1,user user ! trump ; = biher ;  ! non stop election  
23365,1,user user trump = biher  non stop election  
23376,1,are you black ! &amp; feel like . the ?  ? are stomping on you? listen  retweet tampa miami 
23376,1,are you black &amp; feel like the  are stomping on you? listen  retweet tampa miami 
23380,1,yes because apparently being qualified for ! a job . is dependent . upon your ethnicity  ? 
23380,1,yes because apparently being qualified for a job is dependent upon your ethnicity  
23395,1,donaldtrump : i can't wait nothing ; good of . a  (racist) ! and . misogynist ( : misogynist) . than see to the women like animals.
23395,1,donaldtrump : i can't wait nothing good of a  (racist) and misogynist ( misogynist) than see to the women like animals.
23424,1,user : a nation should not ? be judged . by how it treats its highest citizens ! but its lowest ones. nelsonmandela : justice ! ra
23424,1,user a nation should not be judged by how it treats its highest citizens but its lowest ones. nelsonmandela justice ra
23427,1,user  against whites user damon sajnani damonsajnani teaches some really ; lame ! classes. 
23427,1,user  against whites user damon sajnani damonsajnani teaches some really lame classes. 
23431,1,us . why weneed empathy ageoftrump grassrootsaction citizenaction  citizenry publicpolicy socialjustice 
23431,1,us why weneed empathy ageoftrump grassrootsaction citizenaction  citizenry publicpolicy socialjustice 
23435,1,user the latest ! the ; blicqer daily!  thanks to user user : user  ? maga
23435,1,user the latest the blicqer daily!  thanks to user user user  maga
23451,1,scrutinize savor &amp; dispose unbelievable chosen ; headlines ! in 'revolution against racism: humanity'  
23451,1,scrutinize savor &amp; dispose unbelievable chosen headlines in 'revolution against racism: humanity'  
23459,1,i decided to become a feminist beginning //7. . if ? any feminists are reading plz help to find educational materials.   feminism  
23459,1,i decided to become a feminist beginning //7. if any feminists are reading plz help to find educational materials.   feminism  
23460,1,gracemugabe is just as  as her husband. mugabe zimbabwe user user user ! user 
23460,1,gracemugabe is just as  as her husband. mugabe zimbabwe user user user user 
23482,1, user user wow . really cool! user user user hardcoresex 
23482,1, user user wow really cool! user user user hardcoresex 
23487,1,user how's mars bar in . user ; charging guys 5 : for entry ; and girls 2? isn't that like modern sexism?  . sham
23487,1,user how's mars bar in user charging guys 5 for entry and girls 2? isn't that like modern sexism?  sham
23506,1,trump new . york co-chair won't resign ; despite ; racist remarks about ; obamas  politics obama  schools
23506,1,trump new york co-chair won't resign despite racist remarks about obamas  politics obama  schools
23535,1,: user : user user user  and the teapay biher trump movement 
23535,1,user user user user  and the teapay biher trump movement 
23573,1,user user user the : decision to perform ; for trump will forever stain mormon values. 
23573,1,user user user the decision to perform for trump will forever stain mormon values. 
23589,1,this govt ; has a lot to answer . they are very racist . 
23589,1,this govt has a lot to answer they are very racist 
23597,1,. hiv ! infection from oral ? sex  white ! girl has sex with black guy ? 
23597,1,hiv infection from oral sex  white girl has sex with black guy 
23604,1, blacksupremacist? user finally gets supremely called out . on user maga  ? via user
23604,1, blacksupremacist? user finally gets supremely called out on user maga  via user
23645,1,user the latest the ! blicqer ! daily!  thanks to user user user ?  news
23645,1,user the latest the blicqer daily!  thanks to user user user  news
23650,1,? user ? user israelis ! invented  apaheid goyim ? is their word for :  user user
23650,1,user user israelis invented  apaheid goyim is their word for  user user
23652,1,seriously got ; rejected by my user driver as soon as i got in the car because i'm white... wow!  at its finest!
23652,1,seriously got rejected by my user driver as soon as i got in the car because i'm white... wow!  at its finest!
23654,1,! no ! joking ? matter! officers fired for joke about target practice in : black neighborhoods  : via user 
23654,1,no joking matter! officers fired for joke about target practice in black neighborhoods  via user 
23663,1,are you hispanic &amp; feel like the  : are stomping  you? listen  retweet boricua 
23663,1,are you hispanic &amp; feel like the  are stomping  you? listen  retweet boricua 
23678,1,user by the time you get to ? saying notallmen you've already : missed ; the ; point.  misogyny ;  ! 
23678,1,user by the time you get to saying notallmen you've already missed the point.  misogyny  
23680,1,. give hope. ! dismantle systemic racism.  : alliesforblacklives happyholidays blacklivesmatters dismantle  
23680,1,give hope. dismantle systemic racism.  alliesforblacklives happyholidays blacklivesmatters dismantle  
23693,1,and again user - they are flight attendants  gender ; genderequity have a word with your : journos  
23693,1,and again user - they are flight attendants  gender genderequity have a word with your journos  
23719,1,user you might : be ; a libtard if... ; libtard  sjw liberal politics 
23719,1,user you might be a libtard if... libtard  sjw liberal politics 
23722,1,user keep standing your ; ground. interview represents fakenews &amp; blatant misrepresentation of valid statement 
23722,1,user keep standing your ground. interview represents fakenews &amp; blatant misrepresentation of valid statement 
23723,1,itstheendoftheworldand us msm has yet to honestly : expose the deep rooted hatred towards barrackobama was based on  &amp; so... : trump
23723,1,itstheendoftheworldand us msm has yet to honestly expose the deep rooted hatred towards barrackobama was based on  &amp; so... trump
23726,1,hey user you own hate . nobody comes close  fearmongering misogny scum : 
23726,1,hey user you own hate . nobody comes close  fearmongering misogny scum 
23744,1,user you ; might be a libtard if... libtard  sjw ! liberal politics : 
23744,1,user you might be a libtard if... libtard  sjw liberal politics 
23751,1,user had to screenshot &amp; share these : snaps from user ! it's an impoant message.  colourism 
23751,1,user had to screenshot &amp; share these snaps from user it's an impoant message.  colourism 
23753,1,: trump official paladino makes crude obama remarks -  
23753,1,trump official paladino makes crude obama remarks -  
23757,1,: user auspo;l hansen pauline muslims ; senate :  : chat with maria  
23757,1,user auspo;l hansen pauline muslims senate  chat with maria  
23771,1,! user you might be a libtard if... libtard  sjw ! liberal politics 
23771,1,user you might be a libtard if... libtard  sjw liberal politics 
23774,1,wakemeupwhen the : left stops ; being so hypocritical liberallogic  user 
23774,1,wakemeupwhen the left stops being so hypocritical liberallogic  user 
23784,1,word factory: race denial prevents healing! . southafrica leadership transformation inequality ?  &gt;2 
23784,1,word factory: race denial prevents healing! southafrica leadership transformation inequality  &gt;2 
23790,1,user ; dylann roof to face new competency hearing ignorancehate  ! 
23790,1,user dylann roof to face new competency hearing ignorancehate  
23828,1,: user so sorry ? 
23828,1,user so sorry 
23874,1,user says ? who?! your iq is so low u have ; 2stand on ? a : highstool 2raise your : iq. ; we both know ? blm is a 
23874,1,user says who?! your iq is so low u have 2stand on a highstool 2raise your iq. we both know blm is a 
23879,1,innocent but . 8snostalgia i'd love a gollybar said every irish kid ; ever. 
23879,1,innocent but . 8snostalgia i'd love a gollybar said every irish kid ever. 
23889,1,the latest the merocrush daily!  thanks to user user user  : media
23889,1,the latest the merocrush daily!  thanks to user user user  media
23900,1,hot girl sex : games  white girl has sex : with black guy 
23900,1,hot girl sex games  white girl has sex with black guy 
23910,1,? i say we . because i'm speaking collectively. i've always ? known. : 2 ! showed a lot.  and white rage is ; still... 
23910,1,i say we because i'm speaking collectively. i've always known. 2 showed a lot.  and white rage is still... 
23912,1,the time !  women got : physical ? with me at mcdonalds  ! equality garbagepailkids allgrownup : assault yay ! 
23912,1,the time  women got physical with me at mcdonalds  equality garbagepailkids allgrownup assault yay 
23956,1,this moron is leading the us down a path that ; has ? so ! much potential ? to damage ? and destroy the world. ;  
23956,1,this moron is leading the us down a path that has so much potential to damage and destroy the world.  
23957,1,user user trump is nowhere close ; to genius at all. in fact his iq is in single digits. 
23957,1,user user trump is nowhere close to genius at all. in fact his iq is in single digits. 
23964,1,if ; you are pa of the 4.2 ; mil who rejected . putinschoice boycott? his business. ?  &amp; ; hatred must be stoppe 
23964,1,if you are pa of the 4.2 mil who rejected putinschoice boycott? his business.  &amp; hatred must be stoppe 
23975,1,user hope ? to ; see none of you user inauguration wait i won't be watching ; the  idiot anyway mrminority boycott
23975,1,user hope to see none of you user inauguration wait i won't be watching the  idiot anyway mrminority boycott
23987,1,.user : ends 2 with a hopeful ? message ? against  in the music industry ;  . via 
23987,1,.user ends 2 with a hopeful message against  in the music industry  via 
24005,1,thought factory: left-right ! polarisation! trump uselections2 leadership politics  ! brexit : blm ~4 
24005,1,thought factory: left-right polarisation! trump uselections2 leadership politics  brexit blm ~4 
24008,1,scapelliti:  progresverebel: ha! good riddance! blacklivesmatter . 
24008,1,scapelliti:  progresverebel: ha! good riddance! blacklivesmatter 
24010,1,user uk ; 2: where it ! fell to pop star user to do the ; job of the bbc : euref brexit media  
24010,1,user uk 2: where it fell to pop star user to do the job of the bbc euref brexit media  
24013,1,: jeff sessions tries ! to delete ? decades of .... 
24013,1,jeff sessions tries to delete decades of .... 
24025,1,despite . a : demoralizing 2: may ur newyear27 be :  /  / classism -free and saga positive newyearseve
24025,1,despite a demoralizing 2: may ur newyear27 be  /  / classism -free and saga positive newyearseve
24027,1,user after 8 yrs of ? endless lies contempt from a  left activist u realize with clarity he never came clean w/us 
24027,1,user after 8 yrs of endless lies contempt from a  left activist u realize with clarity he never came clean w/us 
24028,1,user - special ; message for user ! it's not your ? land either ; .. ; trump ;  trumpsamerica day : 
24028,1,user - special message for user ! it's not your land either .. trump  trumpsamerica day 
24063,1,it's 27. we're entering . the trumpdarkzone ; trump  myoneresolution rockineve sexpredator ! sexualassult 
24063,1,it's 27. we're entering the trumpdarkzone trump  myoneresolution rockineve sexpredator sexualassult 
24095,1,what . does mtv have against whitepeople? ? ccot !  ?  via user
24095,1,what does mtv have against whitepeople? ccot   via user
24124,1,user your comments are ? reflections . of ; ignorance ; and . user = : endofcivilization  user
24124,1,user your comments are reflections of ignorance and . user = endofcivilization  user
24143,1,user allahsoil ? we should never equate culture with ? exclusive . geographic boundaries   !    emiratis
24143,1,user allahsoil we should never equate culture with exclusive geographic boundaries      emiratis
24151,1,msnbc cnn amjoy joe biden: 'i ; want to thank' trump for unmasking america's  ? 
24151,1,msnbc cnn amjoy joe biden: 'i want to thank' trump for unmasking america's  
24165,1,user : user user user  : arabs' :    islamofascist arabs ; 
24165,1,user user user user  arabs' :    islamofascist arabs 
24176,1,those replies. ;   is dead tho. :  
24176,1,those replies.   is dead tho.  
24177,1, !  ? will send you to the trump ? inauguration~ ; join today!! 
24177,1,  will send you to the trump inauguration~ join today!! 
24179,1,? sea shepherd suppoers are : racist!  .  antiracism seashepherd  
24179,1,sea shepherd suppoers are racist!   antiracism seashepherd  
24186,1,these kind of people need to be erased of eah''s surface --  ; 
24186,1,these kind of people need to be erased of eah''s surface --  
24192,1,: user ! user user user not : denial. resistance ; to normalizing hatred and  nofascist27
24192,1,user user user user not denial. resistance to normalizing hatred and  nofascist27
24193,1,let 27 be that ; newyear where america chops down obesity ..knocks down  &amp; : prejudice pride..make a better &amp; enjoyable lifestyle
24193,1,let 27 be that newyear where america chops down obesity ..knocks down  &amp; prejudice pride..make a better &amp; enjoyable lifestyle
24202,1, you hispanic &amp; . feel : like the  are stomping : on ; you? listen  . retweet . boricua 
24202,1, you hispanic &amp; feel like the  are stomping on you? listen  retweet boricua 
24213,1,; user racism &amp; fascism will not get you ratings a&amp;e.  people . will resist  every time. 
24213,1,user racism &amp; fascism will not get you ratings a&amp;e.  people will resist  every time. 
24233,1,watch this.  janeelliot : blueeyesbrowneyes . 
24233,1,watch this.  janeelliot blueeyesbrowneyes 
24246,1, ? jokes . about women penis humping girl
24246,1, jokes about women penis humping girl
24278,1,: this is a special kind of stupid. liberals have no basis in reality or in history.  must be ! a  
24278,1,this is a special kind of stupid. liberals have no basis in reality or in history.  must be a  
24298,1,whats the matter with ! noh : carolina? from progressive : to reactionary  fascism  : lgbt
24298,1,whats the matter with noh carolina? from progressive to reactionary  fascism  lgbt
24316,1,! user - : i bet if the user ? hc was white he would . have been . fired ! years ago!  ! user facts
24316,1,user - i bet if the user hc was white he would have been fired years ago!  user facts
24319,1,user ; you might be a libtard if... libtard  sjw liberal : politics 
24319,1,user you might be a libtard if... libtard  sjw liberal politics 
24343,1,its . always a white christmas in : my household  onlywhitechristmas
24343,1,its always a white christmas in my household  onlywhitechristmas
24345,1,; koreans &amp; joseon people ? in ; japan will abuse the .  for claims of own ; rights by : rough demo.  algona
24345,1,koreans &amp; joseon people in japan will abuse the  for claims of own rights by rough demo.  algona
24348,1,in bluntly ;  tweet cologne police user ? announces ; racial profiling at main station. wow! : 
24348,1,in bluntly  tweet cologne police user announces racial profiling at main station. wow! 
24353,1,user stop trying ? to find  where it isn't even happening! airingofthegrievances 
24353,1,user stop trying to find  where it isn't even happening! airingofthegrievances 
24389,1,. did you vote for ! this  . animal trump's america: no fat chicks user 
24389,1,did you vote for this  animal trump's america: no fat chicks user 
24396,1,user -absurd your comments are reflections of ignorance . and 
24396,1,user -absurd your comments are reflections of ignorance and 
24444,1,dumbest most  ? video ever  whiteguys mtv  via user user user
24444,1,dumbest most  video ever  whiteguys mtv  via user user user
24450,1,: user birmingham friends don't miss this . special lecture on bonhoeffer and racism from bonhoeffer expe user ! 
24450,1,user birmingham friends don't miss this special lecture on bonhoeffer and racism from bonhoeffer expe user 
24456,1,user  how ! do you sleep : at night? you are a terrible person! you sir represent everything .  ; wrong with . our country. ; gfy ? 
24456,1,user  how do you sleep at night? you are a terrible person! you sir represent everything  wrong with our country. gfy 
24459,1,! user you might be a libtard : if... libtard  sjw ? liberal politics ? 
24459,1,user you might be a libtard if... libtard  sjw liberal politics 
24533,1,sea shepherd suppoers are racist!   ? antiracism ? seashepherd ;  
24533,1,sea shepherd suppoers are racist!   antiracism seashepherd  
24544,1,techjunkiejh:the daily : show unpacks  . against : blackwomen and asianmen on datingapps  
24544,1,techjunkiejh:the daily show unpacks  against blackwomen and asianmen on datingapps  
24567,1,rebellion in ! the : uk? when you : dontbuythesun &amp; all ; those rags that only ; spread tories propaganda fear hatred 
24567,1,rebellion in the uk? when you dontbuythesun &amp; all those rags that only spread tories propaganda fear hatred 
24571,1,user . arise sir mo farah. this is . my country you islamophobic  immigrant hating chumps. 
24571,1,user arise sir mo farah. this is my country you islamophobic  immigrant hating chumps. 
24575,1,the everyday ? response to  :  user
24575,1,the everyday response to   user
24603,1,user michelle obama ape in ? heels case ! is just . the beginning ! donaldtrump  america   
24603,1,user michelle obama ape in heels case is just the beginning donaldtrump  america   
24606,1,: user thats ?  you liberals!
24606,1,user thats  you liberals!
24609,1,i gotta hand it to you user keeping it pretty darn cool . in the ? face of such blatant . 
24609,1,i gotta hand it to you user keeping it pretty darn cool in the face of such blatant . 
24624,1,user go take ! your anti  meds
24624,1,user go take your anti  meds
24625,1,user trumpusa . when they call us  .  homophobic misogynist they are really saying they are jealous of us w 
24625,1,user trumpusa when they call us   homophobic misogynist they are really saying they are jealous of us w 
24643,1,if you're ! mad ! about user : and their interracial couple tweet ; go . fuck ; yourself. republicantrash  cracker whitepeople
24643,1,if you're mad about user and their interracial couple tweet go fuck yourself. republicantrash  cracker whitepeople
24646,1,he must think people are really stupid; otherwise why : would ? he lie so blatantly?  should neve . be tolerate 
24646,1,he must think people are really stupid; otherwise why would he lie so blatantly?  should neve be tolerate 
24651,1,presidenttrump hopefully you . will stop funding the  apaheid terrorist illegal state of israel and have them pay back $38billion
24651,1,presidenttrump hopefully you will stop funding the  apaheid terrorist illegal state of israel and have them pay back $38billion
24716,1,user user . coming from  and powerhungrytraitors. ; the hereticfoundation!
24716,1,user user coming from  and powerhungrytraitors. the hereticfoundation!
24721,1,bama alabama is ; the most  st. in the south but as long as those ncaa dollars roll in you keep silent ! on 
24721,1,bama alabama is the most  st. in the south but as long as those ncaa dollars roll in you keep silent on 
24766,1,i've no problem with universities : that teach against . but it's ? wrong ! to teach that all ! whites are ! 
24766,1,i've no problem with universities that teach against . but it's wrong to teach that all whites are ! 
24768,1,:  porn vids web ! free . sex 
24768,1, porn vids web free sex 
24772,1,japan abe : govt oppress freedomofspeech than hatespeech or !   nytimes guardian humanrightswatch iamnotabe anonymous . rsf afp
24772,1,japan abe govt oppress freedomofspeech than hatespeech or   nytimes guardian humanrightswatch iamnotabe anonymous rsf afp
24776,1,"""the . reality is that the tech industry is : made of regular-ass ? people."" tech : discrimination  "
24776,1,"""the reality is that the tech industry is made of regular-ass people."" tech discrimination  "
24793,1,user brutality rules new year on manus !  close manus auspol australia  refugeeswelcome noborders
24793,1,user brutality rules new year on manus  close manus auspol australia  refugeeswelcome noborders
24795,1,ku ? klux klan originally an arm of . the southern . democratic pay ? to terrorize freed slaves . and . republicans who sympathized with them 
24795,1,ku klux klan originally an arm of the southern democratic pay to terrorize freed slaves and republicans who sympathized with them 
24808,1,: the latest the african american turmoil!  thanks to user user user blacktwitter 
24808,1,the latest the african american turmoil!  thanks to user user user blacktwitter 
24841,1,"user ? trumpusa they call . you :  .  homophobic ? misogynist  jealousy loser     ""when we go up : - ! they go down . "
24841,1,"user trumpusa they call you   homophobic misogynist  jealousy loser     ""when we go up - they go down "
24856,1,cuomo: paladino's ' ugly' comments on the . obamas : embarrass new : yorkers ? 
24856,1,cuomo: paladino's ' ugly' comments on the obamas embarrass new yorkers 
24858,1,: are  hispanic : &amp; ? feel like the  are stomping ? on you? ! listen  ! retweet boricua 
24858,1,are  hispanic &amp; feel like the  are stomping on you? listen  retweet boricua 
24879,1,user user will stop  ..so ! annoying
24879,1,user user will stop  ..so annoying
24902,1,free porn ? thailand  white girl has sex : with black guy : 
24902,1,free porn thailand  white girl has sex with black guy 
24903,1,sexism may ? be . harmful to men's mental health...men  woman  
24903,1,sexism may be harmful to men's mental health...men  woman  
24905,1,! user powerful women : work for trump !!!  racist sexist user   ; never bash trump again. user : 
24905,1,user powerful women work for trump !!!  racist sexist user   never bash trump again. user 
24907,1,you black . &amp; feel like ! the  are stomping on you? listen  ; retweet tampa miami 
24907,1,you black &amp; feel like the  are stomping on you? listen  retweet tampa miami 
24918,1,realhousewives star sheree alleges her neighbors are !  . over pay permit  rhoa 
24918,1,realhousewives star sheree alleges her neighbors are  over pay permit  rhoa 
24919,1,sea . shepherd suppoers ? are racist!   : antiracism seashepherd 
24919,1,sea shepherd suppoers are racist!   antiracism seashepherd 
24929,1,"user user . storyville .  ""forever pure - football and  in jerusalem"" on user   ? "
24929,1,"user user storyville  ""forever pure - football and  in jerusalem"" on user   "
24931,1,user you might be a libtard if... ? libtard ?  sjw liberal politics 
24931,1,user you might be a libtard if... libtard  sjw liberal politics 
24934,1,sex postion ! picture  ? white girl has sex with black . guy 
24934,1,sex postion picture  white girl has sex with black guy 
24945,1,user are you hispanic ? &amp; feel like the  are . stomping  ; you? listen  retweet boricua 
24945,1,user are you hispanic &amp; feel like the  are stomping  you? listen  retweet boricua 
24951,1,watching white water . 
24951,1,watching white water 
24970,1,obama tells ! trump and the american people f**k you ; before he leaves (but you can't say anything  ) 
24970,1,obama tells trump and the american people f**k you before he leaves (but you can't say anything  ) 
24971,1,: crooked hillary clinton hates black people ;  hillary ; clinton black 
24971,1,crooked hillary clinton hates black people  hillary clinton black 
24982,1,word factory: ; race denial prevents ; healing! southafrica leadership transformation inequality  ~3 
24982,1,word factory: race denial prevents healing! southafrica leadership transformation inequality  ~3 
25007,1,to all of ! those who answer  : replies to my youtube comments...you do not : i repeat you : do not know me when i'm angry goodluck
25007,1,to all of those who answer  replies to my youtube comments...you do not i repeat you do not know me when i'm angry goodluck
25009,1,user user your ? iconic brand being associated with : the trump brand ? is tarnishing ! your reputation. 
25009,1,user user your iconic brand being associated with the trump brand is tarnishing your reputation. 
25020,1,michelle obama : ape in heels ! case is ! just the beginning:: donaldtrump  ! america   
25020,1,michelle obama ape in heels case is just the beginning:: donaldtrump  america   
25023,1,: user no you're just supposed to be quiet and look pretty. 
25023,1,user no you're just supposed to be quiet and look pretty. 
25047,1,tell that jeffery ; beauregard user : to quit foolin' . around and come : pick up his ! hood : &amp; sheets . for saturda 
25047,1,tell that jeffery beauregard user to quit foolin' around and come pick up his hood &amp; sheets for saturda 
25054,1,user ; imagine that user is finally ; ashamed enough of his past : to try ? and hide ; it.  misogynist ! homophobe 
25054,1,user imagine that user is finally ashamed enough of his past to try and hide it.  misogynist homophobe 
25075,1,'an unappetizing scam' :-) | . women we ? need to throw off the  shackles of ! salad | food foodie | 
25075,1,'an unappetizing scam' :-) | women we need to throw off the  shackles of salad | food foodie | 
25078,1,what a !  world. if . a man took a dive like that people would say it ; was fixed. but b/c rondarousey is a woman this : is expected.
25078,1,what a  world. if a man took a dive like that people would say it was fixed. but b/c rondarousey is a woman this is expected.
25079,1,. user this guy is a racist full of ! ignorance and hatred. bigot ;  ignorant
25079,1,user this guy is a racist full of ignorance and hatred. bigot  ignorant
25087,1,user  ! maybe he heard the messiah : (since ; 99) ; &amp; decided he did not ! want to ? go to hell. zionists are not jews.  hebrews.
25087,1,user  maybe he heard the messiah (since 99) &amp; decided he did not want to go to hell. zionists are not jews.  hebrews.
25112,1,user americans ; suppo these :  zionist occupiers let's . hope ! america ! wakes up to the ! plight of the palestinians 
25112,1,user americans suppo these  zionist occupiers let's hope america wakes up to the plight of the palestinians 
25114,1,history won't forget how barack ? obama was treated ¡ ; by user  via user  corruption
25114,1,history won't forget how barack obama was treated ¡ by user  via user  corruption
25145,1,user allahsoil bernanke bailed out wall street by ? dumping . $ billion into the largest banks.  . 
25145,1,user allahsoil bernanke bailed out wall street by dumping $ billion into the largest banks.  
25151,1,user allahsoil the cold war was ; fought over oil.  .   teambts teamsuperjunior  . 
25151,1,user allahsoil the cold war was fought over oil.    teambts teamsuperjunior  
25157,1,2/3.3 pres ? t? you're emperor sans clothes user neveoolate to ! stop hate .  misogyny 
25157,1,2/3.3 pres t? you're emperor sans clothes user neveoolate to stop hate  misogyny 
25197,1,user ...and your answer relates to d studying of hate . groups kkk  because ..??? : just don't think ur struggles relevant user
25197,1,user ...and your answer relates to d studying of hate groups kkk  because ..??? just don't think ur struggles relevant user
25230,1,outrageous racism from rother dc. hope the : families sue 4 : failing . to follow advice ? for a life guard &amp; : causing ; the d 
25230,1,outrageous racism from rother dc. hope the families sue 4 failing to follow advice for a life guard &amp; causing the d 
25233,1,? user you go girl!! maga 
25233,1,user you go girl!! maga 
25260,1,in pueorico environmental injustice and  inflame protests over coal ash: !   ty 
25260,1,in pueorico environmental injustice and  inflame protests over coal ash:   ty 
25273,1,user watch one u.s. marine fearlessly take on violent angry ?  mob of pro-palestine protesters ... 
25273,1,user watch one u.s. marine fearlessly take on violent angry  mob of pro-palestine protesters ... 
25274,1,user please reconsider. to me you stand for the ? glitter ? of new york. after jan. 2 for misogyny  rape adultery incest hate
25274,1,user please reconsider. to me you stand for the glitter of new york. after jan. 2 for misogyny  rape adultery incest hate
25291,1,user racism stuffed into skinny ! jeans with a hipster comb-over is just as bad as racism shrouded in a white hood altright = 
25291,1,user racism stuffed into skinny jeans with a hipster comb-over is just as bad as racism shrouded in a white hood altright = 
25299,1,what if : rapists got . the same advice women do?  ;  rapeculture
25299,1,what if rapists got the same advice women do?   rapeculture
25320,1,? user you might be a libtard if... libtard  sjw liberal politics 
25320,1,user you might be a libtard if... libtard  sjw liberal politics 
25336,1,; user user user worked with the worst congress in history .  republicans
25336,1,user user user worked with the worst congress in history  republicans
25385,1,? because ; you're a racist? 
25385,1,because you're a racist? 
25432,1,! user louisville kentucky woman goes ; on  ; rant at jcpenny   exposeracism ? ignorance 
25432,1,user louisville kentucky woman goes on  rant at jcpenny   exposeracism ignorance 
25436,1,user . user please repo ! this guy openly racist ! and reprehensible  whitesupremacist repo . trump depl
25436,1,user user please repo this guy openly racist and reprehensible  whitesupremacist repo trump depl
25437,1,user pay of ; rich white  snobs  via user tcot tpc trump 2
25437,1,user pay of rich white  snobs  via user tcot tpc trump 2
25443,1,: user allahsoil ! we the . people originally meant we : the white . landholding males.       
25443,1,user allahsoil we the people originally meant we the white landholding males.       
25477,1,bama ; total . hypocrites can ? cheer like hell but remain ? silent on the confederateflag &amp;  : stance on ; 
25477,1,bama total hypocrites can cheer like hell but remain silent on the confederateflag &amp;  stance on 
25495,1,"ive had ! my . id checked by the police zero times in 8 ? months. of course the ? discrepancy ? has ? ""nothing"" to do . i'm a wh "
25495,1,"ive had my id checked by the police zero times in 8 months. of course the discrepancy has ""nothing"" to do i'm a wh "
25497,1,racist troll ale . in the great ! state of kentucky!  listen to last thurs crabs  ! comedy ! politics election 
25497,1,racist troll ale in the great state of kentucky!  listen to last thurs crabs  comedy politics election 
25502,1,sea shepherd suppoers ; are racist! :   antiracism seashepherd 
25502,1,sea shepherd suppoers are racist!   antiracism seashepherd 
25509,1,user user i've ! had these experiences in europe ! as an american.  is alive and unwell.
25509,1,user user i've had these experiences in europe as an american.  is alive and unwell.
